qid,question,gold_answers,left_policy,right_policy,left_prediction,right_prediction,left_f1,right_f1,delta_f1,left_em,right_em,delta_em,left_docs,right_docs
techqa_DEV_Q105,"Help with Action required for IIB H.E. V9 & WMB H.E. V8 for security vulnerabilities in Red Hat Linux 

I need to understand details regarding Action required for IBM Integration Bus Hypervisor Edition V9.0 and WebSphere Message Broker Hypervisor Edition V8.0 for security vulnerabilities in Red Hat Linux.

This is related to CVEIDs:
CVE-2018-1000001
CVE-2017-16997
CVE-2017-1000408
CVE-2017-1000409
CVE-2017-17426

Where can I find this information?","To find the information regarding the action required for IBM Integration Bus Hypervisor Edition V9.0 and WebSphere Message Broker Hypervisor Edition V8.0 for security vulnerabilities in Red Hat Linux related to the specified CVEIDs (CVE-2018-1000001, CVE-2017-16997, CVE-2017-1000408, CVE-2017-1000409, CVE-2017-17426), you should refer to the IBM Flash Alerts provided in the context above. These alerts provide details on the security vulnerabilities and the recommended actions to take to address them. Consulting these Flash Alerts will give you the necessary information on the vulnerabilities and the steps to remediate them.",ace_focused_160,chunk_packed_160,unknown,unknown,0.0,0.0,0.0,0,0,0,techqa_DEV_Q058::ctx0,techqa_DEV_Q066::ctx2
techqa_DEV_Q106,Why does WebSphere DataPower spike with a high CPU rate when a WebSphere MQ connection is unavailable? I have noticed when my MQ backends go down unexpectedly it can result in a high CPU rate on DataPower. And how can I resolve this? ,"When the WebSphere MQ connection is unavailable, WebSphere DataPower spikes with a high CPU rate because the value of Retry Attempts is set to 0 on the DataPower MQ Queue Manager object, which leads to continuous retry attempts using the specified Retry Interval. 

The solution to this issue is to change the Retry Attempts parameter on the Configure MQ Queue Manager window from 0 to a specific number, such as 6. Additionally, it is recommended to change the Retry Interval to a longer period, such as 10 seconds, and set a Long Retry Interval of, for example, 600 seconds (10 minutes). This configuration allows the MQ Queue Manager object to retry a set number of times with intervals and then switch to longer intervals after those attempts, preventing continuous high CPU usage when the MQ connection is unavailable.",ace_focused_160,chunk_packed_160,Retry Attempts,Unknown,0.032,0.0,0.032,0,0,0,techqa_DEV_Q106::ctx3 | techqa_DEV_Q195::ctx2,techqa_DEV_Q106::ctx3 | techqa_DEV_Q106::ctx0 | techqa_DEV_Q106::ctx4
techqa_DEV_Q111,"StaleConnectionException errors with BPM databases There is much published documentation about stale connections to databases on the web, and yet stale connections continue to be a very common problem, at least with BPM databases. The condition can manifest itself in different ways. The most common experience of a stale connection is from error messages in the log or FFDCs that contain ""StaleConnectionException"".","Based on the provided context, the issue of StaleConnectionException errors with BPM databases may be caused by a problem with the JCC driver version. To resolve this issue, it is recommended to upgrade the JCC driver to version 3.59.81 that was shipped with DB2 v9.5fp6a or later and DB2 v9.7fp2 or later, as this fix incorporates a solution for the stale connection exceptions. Additionally, as a workaround, ""COMMIT ON RETURN YES"" can be added to the definition of stored procedures on the host. It is also suggested to check for restrictions on using this clause and ensure that the APAR IZ07301 fix is applied. If the issue persists, contacting Technical Support for additional troubleshooting options may be necessary.",ace_focused_160,chunk_packed_160,StaleConnectionException,WebSphere Application Server,0.018692,0.0,0.018692,0,0,0,techqa_DEV_Q029::ctx3 | techqa_DEV_Q171::ctx4,techqa_DEV_Q029::ctx3 | techqa_DEV_Q111::ctx0
techqa_DEV_Q112,"Why does nco_confpack -export fail with the message ""Tool in menu but not found""? I tried to export OMNIbus configuration using nco_confpack command and I get the following message:
Tool in menu but not found, menu: AlertsMenu, tool: Close
I've also tried using it with -list command and I get the same error. ","The nco_confpack -export command fails with the message ""Tool in menu but not found"" because the menu AlertsMenu has a tool in it called ""Close,"" however, the tool no longer exists. To resolve this issue, you would need to recreate the tool and associate it with the menu to successfully run the nco_confpack command for exporting the OMNIbus configuration.",ace_focused_160,chunk_packed_160,Unknown,unknown,0.0,0.0,0.0,0,0,0,techqa_DEV_Q206::ctx4 | techqa_DEV_Q112::ctx1,techqa_DEV_Q161::ctx0 | techqa_DEV_Q112::ctx4
techqa_DEV_Q115,Help with Security Bulletin: Apache Commons FileUpload Vulnerabilities in IBM WebSphere MQ File Transfer Edition component (CVE-2016-1000031) I need to understand details regarding Security Bulletin: Apache Commons FileUpload Vulnerabilities in IBM WebSphere MQ File Transfer Edition component (CVE-2016-1000031). Where can I find this information?,"To find information regarding the Security Bulletin: Apache Commons FileUpload Vulnerabilities in IBM WebSphere MQ File Transfer Edition component (CVE-2016-1000031), you can refer to the IBM Product Security Incident Response Blog [http://www.ibm.com/blogs/psirt]. Additionally, you may also want to check the IBM Secure Engineering Web Portal [http://www.ibm.com/security/secure-engineering/bulletins.html], as these sources typically provide updated information on security bulletins and vulnerabilities.",ace_focused_160,chunk_packed_160,unknown,unknown,0.0,0.0,0.0,0,0,0,techqa_DEV_Q098::ctx3 | techqa_DEV_Q044::ctx1,techqa_DEV_Q115::ctx0 | techqa_DEV_Q231::ctx2
techqa_DEV_Q119,Why does the Dataserver service change from Healthy to Vulnerable after logging into StoredIQ Application Stack? Why does the Dataserver service change from Healthy to Vulnerable after logging into StoredIQ Application Stack? ,"The Dataserver service could change from Healthy to Vulnerable after logging into the StoredIQ Application Stack due to the amount of memory allocated to the dataserver. It is recommended to review the application status in the Dashboard tab, check the Controller link to confirm all services are running fine, and make changes to memory if necessary to address this issue.",ace_focused_160,chunk_packed_160,Memory allocated was not the supported number,Memory allocation,0.067797,0.036364,0.031433,0,0,0,techqa_DEV_Q119::ctx1 | techqa_DEV_Q022::ctx0 | techqa_DEV_Q119::ctx4 | techqa_DEV_Q249::ctx4,techqa_DEV_Q119::ctx1 | techqa_DEV_Q115::ctx1
techqa_DEV_Q124,Is there a scripting feature in ITM? Is there a scripting feature in ITM? ,"Yes, there is a scripting feature in ITM. The context mentions that in order to generate a report showing the ""up time"" of managed systems in IBM Tivoli Monitoring environment, one can write a script to execute a query and calculate the up time based on the GBLTMSTAMP value. This indicates that scripting skills are required to achieve certain tasks in ITM.",ace_focused_160,chunk_packed_160,unknown,unknown,0.0,0.0,0.0,0,0,0,techqa_DEV_Q124::ctx1 | techqa_DEV_Q124::ctx0 | techqa_DEV_Q158::ctx1,techqa_DEV_Q124::ctx0 | techqa_DEV_Q124::ctx4 | techqa_DEV_Q158::ctx1
techqa_DEV_Q126,"Why is WebSphere MQ connection failing when enabling SSL with AMQ9640 SSLPEER peer name error? Why is WebSphere MQ connection failing when enabling SSL with AMQ9640 SSLPEER peer name error?
example client side error:com.ibm.mq.jmqi.JmqiException: CC=2;RC=2399;
 
AMQ9640: SSL invalid peer name, channel '?',
 
attribute 'OID.0.9.2342.19200300.100.1.3 (x2)'.","The WebSphere MQ connection is failing when enabling SSL with the AMQ9640 SSLPEER peer name error because there is a discrepancy in how the SSL peer name information is handled. The distinguished name (DN) of the certificate is being set as the SSLPEERNAME property on the client side when establishing an SSL connection to a Queue Manager. However, this results in an error since the SSLPEERNAME property is not matching the expected value. This error is likely causing the SSL handshake to fail, resulting in the connection error mentioned (CC=2;RC=2399; AMQ9640: SSL invalid peer name).

To resolve this issue, the WebSphere MQ Classes for JMS have been updated to not set the SSLPEERNAME property from the distinguished name of the certificate during the JMS Session connect, thus preventing the mismatch error and enabling a successful SSL connection.",ace_focused_160,chunk_packed_160,Peer name mismatch,peer name error,0.050847,0.050847,0.0,0,0,0,techqa_DEV_Q126::ctx3 | techqa_DEV_Q126::ctx0,techqa_DEV_Q126::ctx0 | techqa_DEV_Q126::ctx3 | techqa_DEV_Q126::ctx2
techqa_DEV_Q129,"Help with Security Bulletin: Multiple vulnerabilities in IBM Java SDK affect IBM OS Images for Red Hat Linux Systems and AIX (CVE-2015-0410 and CVE-2014-6593) I need to understand details regarding ""Security Bulletin: Multiple vulnerabilities in IBM Java SDK affect IBM OS Images for Red Hat Linux Systems and AIX (CVE-2015-0410 and CVE-2014-6593)"" Where can I find this information? ","The details for the ""Security Bulletin: Multiple vulnerabilities in IBM Java SDK affect IBM OS Images for Red Hat Linux Systems and AIX (CVE-2015-0410 and CVE-2014-6593)"" are provided in the context that was given.

The key details are:

1. There are multiple vulnerabilities in IBM® SDK Java™ Technology Edition Version 6 and 7 that are used by IBM OS Images for Red Hat Linux Systems and AIX.

2. The two specific vulnerabilities mentioned are:
   - CVE-2015-0410: An unspecified vulnerability related to the Security component could allow a remote attacker to cause a denial of service.
   - CVE-2014-6593: An unspecified vulnerability related to the JSSE component has partial confidentiality impact, partial integrity impact, and no availability impact.

3. The affected products are:
   - IBM OS Image for Red Hat Linux Systems 2.0.0.1 and earlier
   - IBM OS Image for AIX 2.0.0.1 and earlier

4. The recommended remediation is to apply the provided IBM PureApplication System fixes:
   - Java Update for Linux
   - Java Update for AIX

The context provided the full details about these vulnerabilities and the affected IBM products, as well as the recommended fixes. This information can be found within the given security bulletin.",ace_focused_160,chunk_packed_160,unknown,unknown,0.0,0.0,0.0,0,0,0,techqa_DEV_Q129::ctx0 | techqa_DEV_Q197::ctx0,techqa_DEV_Q098::ctx4
techqa_DEV_Q134,"I am receiving AC power supply failures on my DataPower 9235 appliance. How can I resolve this? 

I am observing the following errors on my DataPower 9235 device:

[failure] Power supply '1' has no AC input power, or is not present. [failure] Power supply '2' has no AC input power, or is not present.
Do i need to replace the power supplies?","No, you do not need to replace the power supplies. The AC power supply failures on your DataPower 9235 device are likely false errors caused by a highly intermittent error in the sensor reading mechanism. To resolve this issue, you can perform a reboot of the appliance. This reboot should reset the sensors and stop the continuous reporting of power supply failures. 

To reboot the appliance:
1. From the WebGUI: Go to Control Panel → System Control → In the “Shutdown” section choose “Reboot System” then click “Shutdown”.
2. From the CLI: Enter the command ""top"" followed by ""shutdown reboot"" and confirm with ""y"".

After the reboot, check the LED status on the power supplies. If the LED's are green, the power supplies are working normally and the false error messages should no longer be reported. If the issue persists, contact IBM DataPower support.",ace_focused_160,chunk_packed_160,Replace the power supplies,Unknown,0.047244,0.0,0.047244,0,0,0,techqa_DEV_Q134::ctx3,techqa_DEV_Q304::ctx0 | techqa_DEV_Q134::ctx3 | techqa_DEV_Q134::ctx0
techqa_DEV_Q135,"DataPower upgrade message Loading firmware failed: Preserve user modified data failed: Insufficient flash space available Could not install firmware image. The system will not reboot. In the process of upgrading my IBM DataPower Gateway I saw the following message:
""Loading firmware failed: Preserve user modified data failed: Insufficient flash space available Could not install firmware image. The system will not reboot.""
What does this mean and what are the appropriate next actions? ","The error message indicates that there is not enough available flash memory space on the IBM DataPower Gateway to install the firmware image. In this case, the system is unable to reboot after the failed installation.

To address this issue, the appropriate next actions would be:

1. Check the available flash memory space on the IBM DataPower Gateway to determine how much space is currently being used and how much is available.
2. If possible, free up additional space on the flash memory by deleting unnecessary files or data to make room for the firmware installation.
3. Consider removing any user-modified data that may be taking up unnecessary space and preventing the firmware installation.
4. Once enough space is available, attempt to install the firmware image again.
5. If the issue persists, consult IBM support for further assistance in resolving the insufficient flash space error and successfully completing the firmware upgrade.",ace_focused_160,chunk_packed_160,unknown,Insufficient flash space available,0.0,0.057143,-0.057143,0,0,0,techqa_DEV_Q039::ctx1 | techqa_DEV_Q134::ctx3,techqa_DEV_Q033::ctx4 | techqa_DEV_Q135::ctx4
